workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton
46.43,6.91,19.0,46.43,6.91,89.0,108,199606759,Suisse,Suisse,Vaud,Vaud
45.83,8.81,55.0,45.83,8.81,52.0,108,3297572615,Italia,Italia,-,-
45.96,9.25,13.0,45.96,9.25,92.0,108,3352624204,Italia,Italia,-,-
46.01,9.5,49.0,46.13,9.28,21.0,108,3007497339,Italia,Italia,-,-
46.2,6.14,29.0,47.45,8.98,19.0,108,582608923,Suisse,Suisse,Thurgau,Genève
45.98,6.92,10.0,45.98,6.92,16.0,108,96624523,France,France,-,-
46.11,7.93,13.0,46.95,7.39,10.0,108,186380801,Suisse,Suisse,Bern - Berne,Valais - Wallis
47.37,8.54,13.0,47.38,8.57,11.0,108,15860331,Suisse,Suisse,Zürich,Zürich
47.38,8.54,78.0,47.38,8.54,30.0,108,2474035219,Suisse,Suisse,Zürich,Zürich
47.43,8.67,15.0,46.95,7.39,20.0,108,295097436,Suisse,Suisse,Bern - Berne,Zürich
46.09,6.66,13.0,46.0,6.68,19.0,108,19031536,France,France,-,-
47.04,8.32,32.0,45.99,7.74,14.0,108,4127621837,Suisse,Suisse,Valais - Wallis,Luzern
47.56,7.58,12.0,47.56,7.61,10.0,108,208139007,Suisse,Suisse,Basel-Stadt,Basel-Stadt
47.4,8.14,13.0,47.4,8.14,31.0,108,1736371574,Suisse,Suisse,Aargau,Aargau
47.56,7.6,70.0,47.56,7.6,38.0,108,760821786,Suisse,Suisse,Basel-Stadt,Basel-Stadt
47.4,8.54,43.0,47.4,8.54,64.0,108,210517960,Suisse,Suisse,Zürich,Zürich
45.82,9.87,54.0,45.82,9.87,46.0,108,2898980625,Italia,Italia,-,-
47.11,6.83,67.0,47.11,6.83,38.0,108,423402195,Suisse,Suisse,Neuchâtel,Neuchâtel
45.91,6.16,62.0,45.91,6.16,31.0,108,570095186,France,France,-,-
47.64,5.91,10.0,47.67,5.96,40.0,108,875899734,France,France,-,-
46.61,7.92,30.0,46.61,7.92,78.0,108,804713467,Suisse,Suisse,Bern - Berne,Bern - Berne
45.84,8.81,59.0,45.84,8.81,49.0,108,28611548,Italia,Italia,-,-
47.76,10.49,51.0,47.76,10.49,55.0,108,175172196,Deutschland,Deutschland,-,-
47.69,6.77,12.0,47.7,6.83,24.0,108,1381364737,France,France,-,-
47.52,6.78,25.0,47.49,6.74,38.0,108,110568263,France,France,-,-
45.94,6.11,16.0,45.94,6.11,92.0,108,327053088,France,France,-,-
45.83,8.81,75.0,45.83,8.81,31.0,108,2879998593,Italia,Italia,-,-
47.09,6.81,31.0,47.11,6.83,22.0,108,1424951082,Suisse,Suisse,Neuchâtel,Neuchâtel
47.02,8.31,76.0,47.02,8.31,32.0,108,1513140259,Suisse,Suisse,Luzern,Luzern
45.93,6.17,14.0,45.92,6.06,49.0,108,120566603,France,France,-,-
45.83,6.61,70.0,45.83,6.61,38.0,108,405818248,France,France,-,-
47.49,6.84,27.0,47.49,6.84,46.0,108,2734157035,France,France,-,-
47.87,7.22,35.0,47.87,7.22,16.0,109,610202015,France,France,-,-
47.2,5.94,23.0,47.2,5.94,80.0,109,309866991,France,France,-,-
46.81,8.22,64.0,46.81,8.22,43.0,109,88228691,Suisse,Suisse,Obwalden,Obwalden
45.9,9.39,78.0,45.9,9.39,30.0,109,152585610,Italia,Italia,-,-
45.85,9.39,40.0,45.85,9.39,57.0,109,357454543,Italia,Italia,-,-
47.55,8.85,19.0,47.55,8.85,10.0,109,259077048,Suisse,Suisse,Thurgau,Thurgau
47.54,9.14,21.0,47.54,9.14,51.0,109,970211364,Suisse,Suisse,Thurgau,Thurgau
46.81,8.22,21.0,46.21,6.09,28.0,109,4185139229,Suisse,Suisse,Genève,Obwalden
47.61,7.0,19.0,47.61,7.0,73.0,109,3084856682,France,France,-,-
46.38,6.22,65.0,46.38,6.22,44.0,109,2334039160,Suisse,Suisse,Vaud,Vaud
46.2,6.14,52.0,46.2,6.14,57.0,109,3951156376,Suisse,Suisse,Genève,Genève
46.2,6.14,74.0,46.2,6.14,35.0,109,117424181,Suisse,Suisse,Genève,Genève
45.85,8.64,35.0,45.83,8.81,44.0,109,617028374,Italia,Italia,-,-
45.92,6.41,80.0,45.92,6.41,12.0,109,749590309,France,France,-,-
47.38,8.54,12.0,47.5,8.73,38.0,109,321373396,Suisse,Suisse,Zürich,Zürich
46.52,6.63,13.0,46.52,6.63,25.0,109,1447010030,Suisse,Suisse,Vaud,Vaud
46.45,6.93,90.0,46.45,6.93,14.0,109,2474292489,Suisse,Suisse,Vaud,Vaud
46.12,6.07,29.0,46.12,6.07,73.0,109,20982926,France,France,-,-
46.82,6.53,41.0,46.82,6.53,66.0,109,1687107908,Suisse,Suisse,Vaud,Vaud
47.0,6.94,31.0,47.0,6.94,23.0,109,595470843,Suisse,Suisse,Neuchâtel,Neuchâtel
47.38,8.54,79.0,47.38,8.54,25.0,109,399943240,Suisse,Suisse,Zürich,Zürich
47.57,7.56,37.0,47.57,7.56,28.0,109,16839280,Suisse,Suisse,Basel-Stadt,Basel-Stadt
46.2,6.2,40.0,46.2,6.13,26.0,109,546512670,Suisse,Suisse,Genève,Genève
47.52,6.78,84.0,47.52,6.78,25.0,109,278599569,France,France,-,-
46.41,10.5,19.0,46.41,10.5,20.0,109,152953899,Italia,Italia,-,-
47.57,9.38,26.0,47.55,9.3,41.0,109,2310454143,Suisse,Suisse,Thurgau,Thurgau
47.5,8.72,27.0,47.5,8.72,47.0,109,452446461,Suisse,Suisse,Zürich,Zürich
46.53,6.65,29.0,46.53,6.64,14.0,109,19888273,Suisse,Suisse,Vaud,Vaud
47.5,9.73,54.0,47.5,9.73,26.0,109,27096968,Österreich,Österreich,-,-
47.56,7.58,46.0,47.56,7.58,61.0,109,738242396,Suisse,Suisse,Basel-Stadt,Basel-Stadt
46.0,8.75,13.0,46.0,8.75,54.0,109,3025833855,Italia,Italia,-,-
47.36,9.41,25.0,47.36,9.41,84.0,109,128641320,Suisse,Suisse,Appenzell Innerrhoden,Appenzell Innerrhoden
45.96,8.56,32.0,45.96,8.56,71.0,110,288129673,Italia,Italia,-,-
46.25,6.13,39.0,46.25,6.13,71.0,110,521795088,Suisse,Suisse,Genève,Genève
45.89,6.13,43.0,45.89,6.13,67.0,110,1858665590,France,France,-,-
45.85,6.64,32.0,45.85,6.64,18.0,110,69874682,France,France,-,-
47.72,7.34,39.0,47.72,7.34,11.0,110,2548246604,France,France,-,-
46.11,7.93,52.0,46.11,7.93,30.0,110,14233899,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.51,9.74,85.0,47.51,9.74,25.0,110,3349025039,Österreich,Österreich,-,-
47.47,8.2,64.0,47.47,8.2,44.0,110,1387001912,Suisse,Suisse,Aargau,Aargau
47.38,8.54,45.0,47.38,8.54,65.0,110,350415251,Suisse,Suisse,Zürich,Zürich
47.65,6.86,81.0,47.65,6.86,10.0,110,1093261638,France,France,-,-
45.8,9.08,23.0,45.85,9.38,33.0,110,186137707,Italia,Italia,-,-
47.49,6.84,29.0,47.49,6.84,13.0,110,45402091,France,France,-,-
46.21,6.12,14.0,46.21,6.14,35.0,110,2208085702,Suisse,Suisse,Genève,Genève
45.94,6.89,15.0,45.94,6.89,42.0,110,397142746,France,France,-,-
46.96,7.54,39.0,46.96,7.54,42.0,110,1038127470,Suisse,Suisse,Bern - Berne,Bern - Berne
47.28,8.73,33.0,47.28,8.73,69.0,110,434216975,Suisse,Suisse,Zürich,Zürich
46.45,6.93,41.0,46.45,6.93,65.0,110,4431645742,Suisse,Suisse,Vaud,Vaud
46.56,7.04,84.0,46.56,7.04,25.0,110,908024671,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
46.17,6.24,88.0,46.17,6.24,11.0,110,2328754949,France,France,-,-
47.61,7.32,61.0,47.61,7.32,43.0,110,442403581,France,France,-,-
46.95,7.44,21.0,46.95,7.44,24.0,110,1937671128,Suisse,Suisse,Bern - Berne,Bern - Berne
46.69,7.13,15.0,46.69,7.13,20.0,110,2309800134,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
45.89,10.2,22.0,45.89,10.2,88.0,110,403521272,Italia,Italia,-,-
45.83,8.77,43.0,45.83,8.77,62.0,110,2766181971,Italia,Italia,-,-
47.43,6.89,20.0,47.43,6.89,73.0,110,2256940556,France,France,-,-
46.15,6.66,15.0,46.15,6.66,23.0,110,1564931436,France,France,-,-
47.49,6.74,94.0,47.49,6.74,16.0,110,718097742669733888,France,France,-,-
47.2,5.94,80.0,47.2,5.94,29.0,110,2275082527,France,France,-,-
46.2,6.14,32.0,46.2,6.14,77.0,110,49055401,Suisse,Suisse,Genève,Genève
45.86,9.07,17.0,45.79,9.08,10.0,111,1275305011,Italia,Italia,-,-
46.52,6.65,78.0,46.52,6.65,21.0,111,81171035,Suisse,Suisse,Vaud,Vaud
47.31,8.52,43.0,47.31,8.52,47.0,111,137476204,Suisse,Suisse,Zürich,Zürich
47.81,10.21,38.0,47.81,10.21,38.0,111,953366262,Deutschland,Deutschland,-,-
45.92,6.4,13.0,45.92,6.4,18.0,111,964881806,France,France,-,-
47.61,6.13,12.0,47.2,5.94,82.0,111,2298461900,France,France,-,-
46.2,6.14,53.0,46.2,6.14,58.0,111,4419529947,Suisse,Suisse,Genève,Genève
47.74,7.03,36.0,47.74,7.03,70.0,111,2435505481,France,France,-,-
47.75,7.33,68.0,47.75,7.33,42.0,111,2335244881,France,France,-,-
46.84,7.66,73.0,46.84,7.66,16.0,111,377369754,Suisse,Suisse,Bern - Berne,Bern - Berne
46.0,8.96,52.0,46.0,8.96,52.0,111,66753097,Suisse,Suisse,Ticino,Ticino
46.5,9.84,45.0,46.5,9.85,14.0,111,396110021,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
46.16,6.18,37.0,46.16,6.18,69.0,111,1978587386,France,France,-,-
46.95,7.45,11.0,46.95,7.45,10.0,111,14757865,Suisse,Suisse,Bern - Berne,Bern - Berne
46.56,7.04,64.0,46.81,7.16,22.0,111,163244512,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
46.04,6.35,13.0,46.04,6.35,10.0,111,378126302,France,France,-,-
47.1,6.15,66.0,47.1,6.15,45.0,111,339095672,France,France,-,-
46.26,6.84,45.0,46.26,6.84,65.0,111,440322282,France,France,-,-
45.86,9.43,12.0,45.87,9.4,16.0,111,431012446,Italia,Italia,-,-
47.64,6.86,14.0,47.62,6.79,37.0,111,116045685,France,France,-,-
47.42,9.37,34.0,47.42,9.37,78.0,112,608380871,Suisse,Suisse,Sankt Gallen,Sankt Gallen
45.89,6.08,23.0,45.85,6.1,46.0,112,2885553603,France,France,-,-
47.2,5.94,40.0,47.2,5.94,60.0,112,455881257,France,France,-,-
47.43,7.57,26.0,47.43,7.57,50.0,112,2960558713,Suisse,Suisse,Solothurn,Solothurn
47.38,8.54,67.0,47.37,8.54,19.0,112,2799026832,Suisse,Suisse,Zürich,Zürich
46.18,9.86,51.0,46.18,9.86,61.0,112,3081499341,Italia,Italia,-,-
45.85,9.38,20.0,45.85,9.38,45.0,112,469463242,Italia,Italia,-,-
45.94,6.89,26.0,45.94,6.89,86.0,112,1213438884,France,France,-,-
47.74,7.44,11.0,47.74,7.44,10.0,112,445386904,France,France,-,-
46.81,8.22,38.0,46.81,8.22,21.0,112,1492977835,Suisse,Suisse,Obwalden,Obwalden
45.8,8.88,82.0,45.8,8.88,30.0,112,2864120847,Italia,Italia,-,-
46.81,8.22,35.0,46.81,8.22,55.0,112,2973637179,Suisse,Suisse,Obwalden,Obwalden
47.38,8.54,69.0,47.38,8.54,24.0,112,16241871,Suisse,Suisse,Zürich,Zürich
47.81,7.33,67.0,47.81,7.33,37.0,112,1637707470,France,France,-,-
46.95,7.44,15.0,46.95,7.44,42.0,112,2210973403,Suisse,Suisse,Bern - Berne,Bern - Berne
46.62,8.04,86.0,46.62,8.04,26.0,112,426801624,Suisse,Suisse,Bern - Berne,Bern - Berne
46.25,6.13,55.0,46.25,6.13,27.0,112,203223474,Suisse,Suisse,Genève,Genève
47.47,7.3,91.0,47.47,7.3,21.0,112,1610999359,France,France,-,-
46.1,6.1,57.0,46.1,6.1,55.0,112,583806028,France,France,-,-
46.53,6.65,71.0,46.53,6.65,41.0,112,864295712,Suisse,Suisse,Vaud,Vaud
46.24,6.65,58.0,46.24,6.65,54.0,112,59727964,France,France,-,-
47.38,8.54,61.0,47.38,8.54,50.0,112,29941044,Suisse,Suisse,Zürich,Zürich
45.89,6.13,27.0,45.89,6.13,63.0,112,91427140,France,France,-,-
45.78,10.34,66.0,45.78,10.34,46.0,112,802287002,Italia,Italia,-,-
45.85,6.1,84.0,45.85,6.1,28.0,112,2366179166,France,France,-,-
47.38,8.54,33.0,47.46,8.29,21.0,112,275016082,Suisse,Suisse,Aargau,Zürich
47.37,7.33,63.0,47.37,7.33,49.0,112,3404675553,Suisse,Suisse,Jura,Jura
46.34,7.01,42.0,46.34,7.01,58.0,112,40270975,Suisse,Suisse,Vaud,Vaud
46.53,6.63,37.0,46.53,6.65,23.0,112,48303036,Suisse,Suisse,Vaud,Vaud
46.37,7.99,22.0,47.38,8.54,17.0,112,368019049,Suisse,Suisse,Zürich,Valais - Wallis
47.1,6.68,12.0,47.03,6.64,38.0,112,2920022610,France,France,-,-
46.84,7.66,49.0,46.84,7.66,44.0,112,576203306,Suisse,Suisse,Bern - Berne,Bern - Berne
46.21,6.14,49.0,46.21,6.14,63.0,112,194799403,Suisse,Suisse,Genève,Genève
45.86,9.43,80.0,45.86,9.43,32.0,112,3383416133,Italia,Italia,-,-
47.75,7.35,54.0,47.75,7.35,55.0,112,1421169606,France,France,-,-
46.39,6.6,27.0,46.06,6.52,15.0,112,472562987,France,France,-,-
47.87,7.22,43.0,47.87,7.22,69.0,112,204960200,France,France,-,-
45.9,6.11,34.0,45.9,6.11,58.0,112,560306444,France,France,-,-
46.21,6.11,42.0,46.21,6.11,69.0,112,1510336272,Suisse,Suisse,Genève,Genève
47.38,8.54,15.0,47.38,8.54,24.0,112,62842575,Suisse,Suisse,Zürich,Zürich
46.82,7.51,50.0,46.82,7.51,58.0,112,342127999,Suisse,Suisse,Bern - Berne,Bern - Berne
45.9,6.47,100.0,45.9,6.47,11.0,112,356472095,France,France,-,-
46.54,6.65,19.0,46.61,6.53,34.0,112,632091023,Suisse,Suisse,Vaud,Vaud
47.11,6.83,15.0,47.21,7.0,66.0,112,3433068971,Suisse,Suisse,Jura,Neuchâtel
47.38,8.54,54.0,47.38,8.54,58.0,112,32465713,Suisse,Suisse,Zürich,Zürich
46.43,6.91,60.0,46.43,6.91,23.0,112,308034858,Suisse,Suisse,Vaud,Vaud
47.5,8.74,52.0,47.5,8.74,59.0,112,118728935,Suisse,Suisse,Zürich,Zürich
46.15,6.66,68.0,46.15,6.66,42.0,113,337646546,France,France,-,-
46.17,6.02,40.0,46.17,6.02,35.0,113,1262044976,Suisse,Suisse,Genève,Genève
45.94,6.63,41.0,45.94,6.63,32.0,113,295315357,France,France,-,-
46.2,6.14,63.0,46.2,6.14,50.0,113,489829367,Suisse,Suisse,Genève,Genève
47.72,7.28,77.0,47.72,7.28,36.0,113,3327806350,France,France,-,-
46.99,10.02,17.0,46.99,10.02,47.0,113,254103654,Österreich,Österreich,-,-
46.53,6.65,22.0,46.53,6.65,56.0,113,124761131,Suisse,Suisse,Vaud,Vaud
46.25,6.24,19.0,46.25,6.24,80.0,113,2367791966,Suisse,Suisse,Genève,Genève
47.38,8.54,62.0,47.38,8.54,50.0,113,45373314,Suisse,Suisse,Zürich,Zürich
46.22,10.18,10.0,46.22,10.18,84.0,113,1702284750,Italia,Italia,-,-
47.1,10.37,29.0,47.1,10.37,47.0,113,2328324708,Österreich,Österreich,-,-
47.01,7.49,29.0,47.01,7.49,82.0,113,523401299,Suisse,Suisse,Bern - Berne,Bern - Berne
45.73,7.37,19.0,45.73,7.37,94.0,113,339240493,Italia,Italia,-,-
45.83,6.1,55.0,45.83,6.1,11.0,113,280435925,France,France,-,-
47.37,8.54,15.0,47.55,7.59,12.0,113,8717982,Suisse,Suisse,Basel-Stadt,Zürich
46.23,6.04,17.0,46.24,6.09,28.0,113,3141697809,Suisse,Suisse,Genève,Genève
47.27,8.93,18.0,47.28,8.93,17.0,113,396950271,Suisse,Suisse,Zürich,Zürich
46.72,7.06,57.0,46.72,7.06,56.0,113,610942866,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
47.23,8.86,44.0,47.23,8.86,69.0,113,62933525,Suisse,Suisse,Sankt Gallen,Sankt Gallen
45.92,6.13,65.0,45.92,6.13,36.0,113,604632995,France,France,-,-
46.17,8.78,20.0,46.17,8.78,33.0,113,1020339073,Suisse,Suisse,Ticino,Ticino
47.38,8.54,90.0,47.38,8.54,23.0,113,101491037,Suisse,Suisse,Zürich,Zürich
46.2,6.14,30.0,46.2,6.14,84.0,114,515128194,Suisse,Suisse,Genève,Genève
46.77,6.35,63.0,46.77,6.35,45.0,114,1040302170,France,France,-,-
46.81,8.22,33.0,46.81,8.22,81.0,114,1034649127,Suisse,Suisse,Obwalden,Obwalden
47.38,8.54,91.0,47.38,8.54,17.0,114,34691957,Suisse,Suisse,Zürich,Zürich
46.44,6.85,71.0,46.44,6.85,42.0,114,1690448444,Suisse,Suisse,Vaud,Vaud
45.76,9.85,92.0,45.76,9.85,12.0,114,132256800,Italia,Italia,-,-
47.02,8.29,40.0,47.03,8.29,12.0,114,775567740,Suisse,Suisse,Luzern,Luzern
46.53,6.58,19.0,47.41,8.48,21.0,114,21767150,Suisse,Suisse,Zürich,Vaud
47.25,6.03,69.0,47.25,6.03,37.0,114,491130486,France,France,-,-
45.88,6.32,47.0,45.88,6.32,57.0,114,475810544,France,France,-,-
47.39,8.07,48.0,47.39,8.07,21.0,114,187182918,Suisse,Suisse,Aargau,Aargau
47.59,8.08,13.0,47.59,8.06,24.0,114,108410287,Deutschland,Deutschland,-,-
46.49,9.81,59.0,46.49,9.81,52.0,114,389073515,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
46.25,6.13,68.0,46.25,6.13,46.0,114,404849255,Suisse,Suisse,Genève,Genève
47.64,6.91,88.0,47.64,6.91,25.0,114,2855438667,France,France,-,-
47.38,8.54,34.0,47.38,8.54,16.0,114,23175144,Suisse,Suisse,Zürich,Zürich
46.16,6.12,38.0,46.16,6.12,76.0,114,1217164537,Suisse,Suisse,Genève,Genève
47.61,6.84,31.0,47.61,6.84,41.0,114,1123391864,France,France,-,-
46.24,6.09,56.0,46.24,6.09,58.0,114,60259383,Suisse,Suisse,Genève,Genève
46.22,6.11,26.0,46.22,6.11,48.0,114,417297341,Suisse,Suisse,Genève,Genève
47.77,9.16,66.0,47.77,9.16,25.0,114,21747349,Deutschland,Deutschland,-,-
47.56,7.58,45.0,47.56,7.58,52.0,114,582460662,Suisse,Suisse,Basel-Stadt,Basel-Stadt
46.25,6.13,54.0,46.25,6.13,60.0,114,921499548,Suisse,Suisse,Genève,Genève
46.32,6.19,23.0,46.32,6.19,72.0,114,261803113,Suisse,Suisse,Vaud,Vaud
47.67,9.17,28.0,47.67,9.17,31.0,114,150209595,Deutschland,Deutschland,-,-
47.47,6.9,51.0,47.47,6.9,58.0,114,3439696865,France,France,-,-
45.89,6.13,58.0,45.89,6.13,41.0,114,266163979,France,France,-,-
47.62,7.52,13.0,47.62,7.52,54.0,114,1112858168,France,France,-,-
46.42,5.99,68.0,46.42,5.99,44.0,115,4182591467,France,France,-,-
46.18,9.44,60.0,46.18,9.44,55.0,115,534277423,Italia,Italia,-,-
47.09,6.83,12.0,47.09,6.83,20.0,115,272447311,Suisse,Suisse,Neuchâtel,Neuchâtel
47.14,7.37,57.0,47.14,7.37,54.0,115,482035514,Suisse,Suisse,Bern - Berne,Bern - Berne
46.07,6.5,61.0,46.07,6.5,13.0,115,323512101,France,France,-,-
45.83,8.81,59.0,45.83,8.81,56.0,115,2217834630,Italia,Italia,-,-
46.2,6.14,51.0,46.2,6.14,64.0,115,2864978863,Suisse,Suisse,Genève,Genève
45.83,6.81,16.0,45.83,6.81,10.0,115,2268519627,Italia,Italia,-,-
46.84,7.66,62.0,46.84,7.66,29.0,115,97999393,Suisse,Suisse,Bern - Berne,Bern - Berne
46.2,6.14,35.0,46.2,6.14,80.0,115,252341331,Suisse,Suisse,Genève,Genève
45.83,8.81,24.0,45.91,8.61,25.0,115,502729253,Italia,Italia,-,-
47.04,8.32,24.0,47.01,8.31,21.0,115,1411034496,Suisse,Suisse,Luzern,Luzern
46.05,6.77,11.0,46.08,6.73,68.0,115,2541400719,France,France,-,-
47.38,8.54,56.0,47.38,8.54,58.0,115,2332102979,Suisse,Suisse,Zürich,Zürich
45.86,9.41,65.0,45.86,9.41,15.0,115,1412569699,Italia,Italia,-,-
45.83,6.81,61.0,45.83,6.81,53.0,115,2628107026,Italia,Italia,-,-
47.38,8.54,20.0,47.38,8.54,76.0,115,63523527,Suisse,Suisse,Zürich,Zürich
47.09,6.81,67.0,47.09,6.81,47.0,115,520831490,Suisse,Suisse,Neuchâtel,Neuchâtel
45.89,6.43,15.0,45.83,6.2,11.0,115,183649188,France,France,-,-
45.9,6.12,44.0,45.9,6.12,37.0,115,22086682,France,France,-,-
47.41,9.19,25.0,47.41,9.19,18.0,115,996842688,Suisse,Suisse,Sankt Gallen,Sankt Gallen
46.14,6.68,65.0,46.14,6.68,49.0,115,46098126,France,France,-,-
46.38,8.03,13.0,46.38,8.03,16.0,115,81932931,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.95,7.44,21.0,46.95,7.44,54.0,115,1609337852,Suisse,Suisse,Bern - Berne,Bern - Berne
46.81,8.22,90.0,46.81,8.22,25.0,115,630542091,Suisse,Suisse,Obwalden,Obwalden
46.55,7.91,61.0,46.55,7.91,17.0,115,2416162957,Suisse,Suisse,Verwaltungsregion Oberland,Verwaltungsregion Oberland
45.73,7.37,46.0,45.73,7.37,43.0,115,2469907531,Italia,Italia,-,-
47.66,6.85,27.0,47.56,6.84,19.0,115,120024601,France,France,-,-
46.96,10.19,23.0,46.96,10.19,35.0,115,40684697,Österreich,Österreich,-,-
47.01,6.76,45.0,47.05,6.89,15.0,115,359888533,Suisse,Suisse,Neuchâtel,Neuchâtel
47.38,8.54,85.0,47.38,8.54,14.0,115,189067558,Suisse,Suisse,Zürich,Zürich
45.82,8.83,57.0,45.82,8.83,58.0,116,396716536,Italia,Italia,-,-
47.56,7.58,28.0,47.56,7.58,87.0,116,1868932327,Suisse,Suisse,Basel-Stadt,Basel-Stadt
47.38,8.54,16.0,47.38,8.54,100.0,116,3527255541,Suisse,Suisse,Zürich,Zürich
46.94,7.4,19.0,46.94,7.4,54.0,116,21182494,Suisse,Suisse,Bern - Berne,Bern - Berne
47.37,8.55,71.0,47.37,8.55,36.0,116,3019542814,Suisse,Suisse,Zürich,Zürich
46.2,6.14,50.0,46.2,6.14,61.0,116,3244793099,Suisse,Suisse,Genève,Genève
47.35,8.72,31.0,47.35,8.72,83.0,116,421832421,Suisse,Suisse,Zürich,Zürich
47.41,8.4,31.0,47.4,8.4,20.0,116,1487678286,Suisse,Suisse,Zürich,Zürich
45.81,9.19,73.0,45.81,9.19,42.0,116,350306021,Italia,Italia,-,-
46.05,6.04,29.0,46.05,6.04,22.0,116,353609998,France,France,-,-
47.18,9.68,98.0,47.18,9.68,18.0,116,186330659,Österreich,Österreich,-,-
46.16,6.66,22.0,46.16,6.66,14.0,116,89711299,France,France,-,-
47.52,7.68,12.0,46.21,6.13,31.0,116,598706988,Suisse,Suisse,Genève,Basel-Landschaft
47.38,8.54,63.0,47.38,8.54,53.0,116,435180779,Suisse,Suisse,Zürich,Zürich
45.87,5.95,82.0,45.87,5.95,34.0,116,496428374,France,France,-,-
46.21,6.04,50.0,46.21,6.04,28.0,116,391565694,Suisse,Suisse,Genève,Genève
46.0,8.75,94.0,46.0,8.75,17.0,116,3088499099,Italia,Italia,-,-
45.83,8.81,57.0,45.83,8.81,57.0,116,493174446,Italia,Italia,-,-
45.85,6.59,35.0,45.85,6.59,66.0,116,915209760,France,France,-,-
46.22,6.18,14.0,46.22,6.18,18.0,116,931613036,Suisse,Suisse,Genève,Genève
46.25,6.13,48.0,46.25,6.13,68.0,116,889271636,Suisse,Suisse,Genève,Genève
46.66,6.61,19.0,46.66,6.61,46.0,116,291005128,Suisse,Suisse,Vaud,Vaud
47.44,9.54,83.0,47.44,9.54,32.0,116,74610398,Suisse,Suisse,Appenzell Ausserrhoden,Appenzell Ausserrhoden
47.38,8.48,45.0,47.38,8.48,69.0,116,547391256,Suisse,Suisse,Zürich,Zürich
46.25,6.13,31.0,46.25,6.13,27.0,116,70201318,Suisse,Suisse,Genève,Genève
46.2,6.14,53.0,46.2,6.14,35.0,116,2288607861,Suisse,Suisse,Genève,Genève
45.83,8.8,43.0,45.83,8.8,23.0,116,590902315,Italia,Italia,-,-
47.26,8.21,72.0,47.26,8.21,28.0,116,1477564339,Suisse,Suisse,Aargau,Aargau
47.02,6.56,79.0,47.02,6.56,37.0,116,499856906,France,France,-,-
46.0,8.96,62.0,46.0,8.96,50.0,116,1339602116,Suisse,Suisse,Ticino,Ticino
45.73,7.37,101.0,45.73,7.37,15.0,116,1466752111,Italia,Italia,-,-
47.65,6.86,39.0,47.65,6.86,20.0,116,999402224,France,France,-,-
45.88,6.52,56.0,45.88,6.52,60.0,117,2737518995,France,France,-,-
46.2,6.14,54.0,46.2,6.14,63.0,117,123746376,Suisse,Suisse,Genève,Genève
45.84,9.03,55.0,45.84,9.03,10.0,117,518912975,Suisse,Suisse,Ticino,Ticino
47.3,8.7,63.0,47.3,8.7,54.0,117,272750888,Suisse,Suisse,Zürich,Zürich
47.74,7.34,105.0,47.74,7.34,12.0,117,1620820117,France,France,-,-
46.33,6.06,21.0,46.33,6.06,29.0,117,764264016,France,France,-,-
46.46,6.84,12.0,46.43,6.92,63.0,117,136182389,Suisse,Suisse,Vaud,Vaud
46.2,9.02,58.0,46.17,9.0,11.0,117,631009185,Suisse,Suisse,Ticino,Ticino
46.88,6.31,34.0,46.88,6.31,83.0,117,940312844,France,France,-,-
46.94,8.48,37.0,46.94,8.48,80.0,117,3363805720,Suisse,Suisse,Nidwalden,Nidwalden
47.32,8.8,18.0,47.32,8.8,56.0,117,1222969946,Suisse,Suisse,Zürich,Zürich
46.32,6.99,41.0,46.32,6.99,25.0,117,2542884611,Suisse,Suisse,Vaud,Vaud
45.91,6.13,35.0,45.91,6.13,82.0,117,346351644,France,France,-,-
45.95,9.9,25.0,45.95,9.9,10.0,117,953912203,Italia,Italia,-,-
46.21,6.14,53.0,46.21,6.14,63.0,117,1511747294,Suisse,Suisse,Genève,Genève
46.2,6.14,43.0,46.2,6.14,71.0,117,551360580,Suisse,Suisse,Genève,Genève
47.47,6.42,75.0,47.47,6.42,37.0,117,4527408322,France,France,-,-
47.47,6.77,52.0,47.47,6.77,38.0,117,864946982,France,France,-,-
46.29,7.88,51.0,46.29,7.88,66.0,117,1238175926,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.24,5.97,12.0,46.24,5.97,10.0,117,14488776,France,France,-,-
46.95,7.39,39.0,46.95,7.39,70.0,117,3276289862,Suisse,Suisse,Bern - Berne,Bern - Berne
47.56,7.51,46.0,47.56,7.51,49.0,117,300622579,France,France,-,-
46.38,6.51,51.0,46.38,6.51,61.0,117,624898487,France,France,-,-
47.38,8.54,50.0,47.38,8.54,62.0,117,3121830069,Suisse,Suisse,Zürich,Zürich
47.43,8.67,43.0,47.35,8.72,15.0,118,1177121779,Suisse,Suisse,Zürich,Zürich
